id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
1	com.github.mikephil.charting.exception.DrawingDataSetNotCreatedException	DrawingDataSetNotCreatedException()	0	0	[]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/exception/DrawingDataSetNotCreatedException.java
2	com.github.mikephil.charting.utils.ColorTemplate	rgb(java.lang.String)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/ColorTemplate.java
3	com.github.mikephil.charting.utils.ColorTemplate	getHoloBlue()	0	0	[]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/ColorTemplate.java
4	com.github.mikephil.charting.utils.ColorTemplate	colorWithAlpha(int,int)	0	2	[false, false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/ColorTemplate.java
5	com.github.mikephil.charting.utils.ColorTemplate	createColors(android.content.res.Resources,int[])	0	2	[false, false]	false	public	true	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/ColorTemplate.java
6	com.github.mikephil.charting.utils.ColorTemplate	createColors(int[])	0	1	[false]	false	public	true	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/ColorTemplate.java
7	com.github.mikephil.charting.utils.Utils	init(android.content.Context)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
8	com.github.mikephil.charting.utils.Utils	init(android.content.res.Resources)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
9	com.github.mikephil.charting.utils.Utils	convertDpToPixel(float)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
10	com.github.mikephil.charting.utils.Utils	convertPixelsToDp(float)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
11	com.github.mikephil.charting.utils.Utils	calcTextWidth(android.graphics.Paint,java.lang.String)	0	2	[false, false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
12	com.github.mikephil.charting.utils.Utils	calcTextHeight(android.graphics.Paint,java.lang.String)	0	2	[false, false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
13	com.github.mikephil.charting.utils.Utils	getLineHeight(android.graphics.Paint)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
14	com.github.mikephil.charting.utils.Utils	getLineHeight(android.graphics.Paint,android.graphics.Paint.FontMetrics)	0	2	[false, false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
15	com.github.mikephil.charting.utils.Utils	getLineSpacing(android.graphics.Paint)	0	1	[false]	false	public	false	file:///tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Utils.java
