kind	class	method	param	index	uri
PARAMETER	com.github.mikephil.charting.utils.Fill	Fill(int[])	gradientColors	0	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Fill.java
PARAMETER	com.github.mikephil.charting.utils.Fill	Fill(int[],float[])	gradientColors	0	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Fill.java
PARAMETER	com.github.mikephil.charting.utils.Fill	Fill(int[],float[])	gradientPositions	1	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Fill.java
PARAMETER	com.github.mikephil.charting.utils.Fill	Fill(android.graphics.drawable.Drawable)	drawable	0	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Fill.java
