kind	class	method	param	index	uri	field
METHOD	com.github.mikephil.charting.components.XAxis	setPosition(com.github.mikephil.charting.components.XAxis.XAxisPosition)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/XAxis.java	mPosition
METHOD	com.github.mikephil.charting.charts.Chart	setNoDataText(java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mNoDataText
METHOD	com.github.mikephil.charting.renderer.YAxisRenderer	getTransformedPositions()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/renderer/YAxisRenderer.java	mGetTransformedPositionsBuffer
METHOD	com.github.mikephil.charting.components.Description	setText(java.lang.String)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Description.java	text
METHOD	com.github.mikephil.charting.components.Description	setTextAlign(android.graphics.Paint.Align)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Description.java	mTextAlign
METHOD	com.github.mikephil.charting.utils.Fill	setType(com.github.mikephil.charting.utils.Fill.Type)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Fill.java	mType
METHOD	com.github.mikephil.charting.charts.PieChart	calcAngles()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/PieChart.java	mDrawAngles
METHOD	com.github.mikephil.charting.charts.PieChart	calcAngles()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/PieChart.java	mAbsoluteAngles
METHOD	com.github.mikephil.charting.charts.PieChart	calcAngles()	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/PieChart.java	mDrawAngles
METHOD	com.github.mikephil.charting.charts.PieChart	setCenterText(java.lang.CharSequence)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/PieChart.java	mCenterText
METHOD	com.github.mikephil.charting.charts.PieChart	setCenterText(java.lang.CharSequence)	null	null	/Users/nima/Developer/NullAwayFixer/Projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/PieChart.java	mCenterText
